name,group,n_params,l2_abs,l2_rel,cos_sim,diff_mean,diff_std,diff_max
model.23.cv3.bn.weight,other,256,0.018992822617292404,0.0012584513499015744,0.9999994039535522,0.0006122589111328125,0.0010189631721004844,0.00830078125
model.23.cv3.bn.bias,other,256,0.2493734508752823,0.16779661951619654,0.9858381152153015,0.00934925302863121,0.012494788505136967,0.09130859375
model.23.m.0.cv1.conv.weight,other,16384,0.3672802448272705,0.21755205306585973,0.9762403964996338,0.002199911279603839,0.0018422608263790607,0.015651702880859375
model.23.m.0.cv1.bn.weight,other,128,0.00854143314063549,0.0007528796840509342,0.9999996423721313,0.00048828125,0.0005780670326203108,0.00244140625
model.23.m.0.cv1.bn.bias,other,128,0.054569460451602936,0.16370353188135717,0.9865434169769287,0.0031212293542921543,0.003691702615469694,0.0293731689453125
model.23.m.0.cv2.conv.weight,other,147456,0.5599424839019775,0.21745954894363578,0.9762002229690552,0.0011023996630683541,0.0009544622153043747,0.01446533203125
model.23.m.0.cv2.bn.weight,other,128,0.010125215165317059,0.0008722758056871043,0.9999995827674866,0.00055694580078125,0.0007032872526906431,0.0029296875
model.23.m.0.cv2.bn.bias,other,128,0.056160446256399155,0.13666945104292927,0.9910434484481812,0.0037490506656467915,0.0032662758603692055,0.01705169677734375
model.24.conv.weight,head,589824,0.8290485739707947,0.24628535523333925,0.9696691036224365,0.0008021011599339545,0.0007224285509437323,0.008123397827148438
model.24.bn.weight,head,256,0.005777421873062849,0.0003619842903615633,1.0000001192092896,0.000194549560546875,0.0003047925711143762,0.0009765625
model.24.bn.bias,head,256,0.034471236169338226,0.05319439477565265,0.9985874891281128,0.0015712752938270569,0.001476915436796844,0.01129150390625
model.26.cv1.conv.weight,other,98304,0.6491817831993103,0.20825002539193366,0.9781770706176758,0.0015872763469815254,0.001329517108388245,0.0130157470703125
model.26.cv1.bn.weight,other,256,0.008170507848262787,0.0005042032504030715,1.0,0.000278472900390625,0.0004288842319510877,0.001953125
model.26.cv1.bn.bias,other,256,0.05290016904473305,0.08249059625798608,0.9966395497322083,0.0023702802136540413,0.0023095381911844015,0.0186767578125
model.26.cv2.conv.weight,other,98304,0.31291258335113525,0.20799830805800423,0.9781914353370667,0.000744279008358717,0.0006648916751146317,0.008994102478027344
model.26.cv2.bn.weight,other,256,0.003049315419048071,0.00018994997610318642,1.0000001192092896,4.00543212890625e-05,0.00018669059500098228,0.00146484375
model.26.cv2.bn.bias,other,256,0.02770443633198738,0.10722440318169103,0.994347333908081,0.0012730974704027176,0.0011759299086406827,0.0055084228515625
model.26.cv3.conv.weight,other,262144,0.4001614451408386,0.17079827186693555,0.9853304028511047,0.0005370054859668016,0.0005678570014424622,0.011548995971679688
model.26.cv3.bn.weight,other,512,0.016673214733600616,0.0007286053987861825,1.000000238418579,0.00020599365234375,0.0007081716903485358,0.00927734375
