name,group,n_params,l2_abs,l2_rel,cos_sim,diff_mean,diff_std,diff_max
model.8.bn.bias,other,64,0.05787410959601402,0.07936613102882974,0.9970444440841675,0.00590834766626358,0.004207446239888668,0.018682479858398438
model.8.bn.running_mean,other,64,0.20878873765468597,0.2604225716713972,0.9777566194534302,0.0206027552485466,0.016147354617714882,0.0728759765625
model.8.bn.running_var,other,64,0.31098124384880066,0.19266437717512827,0.9813215136528015,0.026602983474731445,0.02856775000691414,0.12548828125
model.9.cv1.conv.weight,other,2048,0.22668273746967316,0.21015146898588746,0.977867066860199,0.003671222599223256,0.003408543998375535,0.0269775390625
model.9.cv1.bn.weight,other,32,0.011728918179869652,0.0021251998288548983,0.9999979734420776,0.0015106201171875,0.001442940323613584,0.00537109375
model.9.cv1.bn.bias,other,32,0.07565142959356308,0.09533827756862755,0.9969674348831177,0.011022046208381653,0.007694996427744627,0.02557373046875
model.9.cv1.bn.running_mean,other,32,0.04711366072297096,0.1662250594919792,0.9862974882125854,0.00674833357334137,0.004959242884069681,0.01642608642578125
model.9.cv1.bn.running_var,other,32,0.07864251732826233,0.1973289009937227,0.9892832040786743,0.009693622589111328,0.010124584659934044,0.057373046875
model.9.cv2.conv.weight,other,2048,0.16608430445194244,0.18451128648495,0.9828842282295227,0.002742156619206071,0.0024397203233093023,0.017475128173828125
model.9.cv2.bn.weight,other,32,0.007176239509135485,0.0012787792305537168,0.9999992251396179,0.000885009765625,0.0009234343306161463,0.00341796875
model.9.cv2.bn.bias,other,32,0.0336536206305027,0.08280650789243411,0.9968391060829163,0.004984639585018158,0.0032994330395013094,0.0153350830078125
model.9.cv2.bn.running_mean,other,32,0.05779590830206871,0.2609149235295595,0.9742902517318726,0.007934778928756714,0.006539271213114262,0.023659706115722656
model.9.cv2.bn.running_var,other,32,0.04503064975142479,0.23590645180682776,0.971996545791626,0.005578756332397461,0.005769326817244291,0.025146484375
